"","file","date","time","magnification","landscape","tube_id","position","measure_point","initial_species","extinction","n_extinctions","correlation","bioarea","Tet","Col","Ble","Ble_shadow","Unassigned","local_simpson","landscape_simpson","hours"
"6912","sample_0069","2019-04-08",15,1,5,69,5,"t9","Ble",FALSE,4,FALSE,4630.41623486651,2.47559569021296,3.0944946127662,244.521337946944,0,23.574422595437,1.04580335544825,1.6860312651821,508
"7013","sample_0070","2019-04-08",15,1,5,70,6,"t9","Col",TRUE,4,FALSE,7895.72229217656,2.53185922862689,671.449067431851,148.817059104847,0,168.678088164965,1.4312920457738,1.6860312651821,508
"7112","sample_0071","2019-04-08",15,1,5,71,7,"t9","Tet",FALSE,4,FALSE,6053.37981115706,12.8843502967902,3.26328522800799,319.351844037472,0,66.7848200973359,1.10177579676198,1.6860312651821,508
"7212","sample_0072","2019-04-08",15,1,5,72,8,"t9","Col",FALSE,4,FALSE,4694.91894751175,2.08175092131544,1.85669676765972,272.653107153909,0,30.5511013587645,1.02899075856289,1.6860312651821,508
"7312","sample_0073","2019-04-08",15,1,5,73,9,"t9","Col",FALSE,4,FALSE,4222.68038902861,6.35777984077419,8.3832672236757,207.274875516921,0,60.0894590260782,1.14434593343076,1.6860312651821,508
"7412","sample_0074","2019-04-08",15,1,5,74,10,"t9","Ble",FALSE,4,FALSE,5935.94464964132,12.0403972205812,5.62635384139309,318.057782653951,0,69.5979970180325,1.11223481793897,1.6860312651821,508
"7513","sample_0075","2019-04-08",15,1,5,75,11,"t9","Tet",TRUE,4,FALSE,14237.6952222128,0,552.282893071145,352.153486932793,0,863.589051115425,1.90664540518015,1.6860312651821,508
"7612","sample_0076","2019-04-08",15,1,5,76,12,"t9","Tet",FALSE,4,FALSE,4235.89998215321,2.1942779981433,7.70810476270853,227.979857653248,0.843953076208963,18.735758291839,1.08741349987718,1.6860312651821,508
"7712","sample_0077","2019-04-08",15,1,5,77,13,"t9","Ble",FALSE,4,FALSE,4423.78417738768,0,0,241.201789180522,0,15.5850001406588,1,1.6860312651821,508
"7812","sample_0078","2019-04-08",15,1,5,78,14,"t9","Ble",FALSE,4,FALSE,5070.65614007371,1.68790615241793,4.78240076518412,279.517258840408,0,40.0033758123048,1.04648762903898,1.6860312651821,508
"7912","sample_0079","2019-04-08",15,1,5,79,15,"t9","Tet",FALSE,4,FALSE,9293.99168514924,6.97667876332743,69.8793147101021,446.226123160886,0,55.2507947224801,1.3409238420737,1.6860312651821,508
"8012","sample_0080","2019-04-08",15,1,5,80,16,"t9","Ble",FALSE,4,FALSE,3988.49018036965,5.2887726109095,0,223.366247503305,1.96922384448758,22.5616789039863,1.04732862997833,1.6860312651821,508
"8112","sample_0081","2019-04-08",15,1,6,81,1,"t9","Tet",FALSE,4,FALSE,11034.6061108954,1745.46375221538,736.377190761527,15.5850001406588,0,1110.19213998368,1.73778115920409,2.76599759251312,508
"8212","sample_0082","2019-04-08",15,1,6,82,2,"t9","Tet",FALSE,4,FALSE,2975.87683452331,8.72084845415928,2.02548738290151,157.087799251695,0,38.259206121473,1.13780350191194,2.76599759251312,508
"8313","sample_0083","2019-04-08",15,1,6,83,3,"t9","Col",TRUE,4,FALSE,18939.0762961938,0,1548.09125945931,213.40760120404,0,784.313725490196,1.2705626070738,2.76599759251312,508
"8412","sample_0084","2019-04-08",15,1,6,84,4,"t9","Ble",FALSE,4,FALSE,7864.39543383127,10.2399639913354,18.5669676765972,445.269643007849,0.843953076208963,54.2380510310293,1.1310117562497,2.76599759251312,508
"8512","sample_0085","2019-04-08",15,1,6,85,5,"t9","Tet",FALSE,4,FALSE,3683.94037199201,14.9661012181056,3.60086645849157,207.443666132163,0,20.1423467521872,1.18051798322621,2.76599759251312,508
"8612","sample_0086","2019-04-08",15,1,6,86,6,"t9","Col",FALSE,4,FALSE,1694.53303725209,0,10.7463358370608,107.238304216952,0,2.47559569021296,1.19842711872537,2.76599759251312,508
"8712","sample_0087","2019-04-08",15,1,6,87,7,"t9","Ble",FALSE,4,FALSE,4521.4045082398,0,0,266.689172082032,0,55.8696936450333,1,2.76599759251312,508
"8813","sample_0088","2019-04-08",15,1,6,88,8,"t9","Col",TRUE,4,FALSE,9667.1644097561,0,676.906630658002,195.684586603652,0,308.999352969308,1.53358113348165,2.76599759251312,508
"8912","sample_0089","2019-04-08",15,1,6,89,9,"t9","Col",FALSE,4,FALSE,3883.84616072242,0,15.1911553717613,200.635777984077,1.91296030607365,31.7888992038709,1.15056700718165,2.76599759251312,508
"9013","sample_0090","2019-04-08",15,1,6,90,10,"t9","Ble",TRUE,4,FALSE,5182.7793379582,0,362.055869693645,85.5205783891749,0,150.336174642023,1.4474512304257,2.76599759251312,508
"9112","sample_0091","2019-04-08",15,1,6,91,11,"t9","Ble",FALSE,4,FALSE,4321.77534095142,13.840830449827,0,244.296283793288,0,19.2421301375644,1.1129492827338,2.76599759251312,508
"9212","sample_0092","2019-04-08",15,1,6,92,12,"t9","Tet",FALSE,4,FALSE,4799.80631083354,8.21447660843391,2.53185922862689,250.654063634062,0.67516246096717,32.9704335105635,1.08630691553442,2.76599759251312,508
"9312","sample_0093","2019-04-08",15,1,6,93,13,"t9","Col",FALSE,4,FALSE,2604.82972731313,3.20702168959406,0,149.267167412159,0,9.39601091512645,1.04295039605729,2.76599759251312,508
"9412","sample_0094","2019-04-08",15,1,6,94,14,"t9","Col",FALSE,4,FALSE,1996.89899213998,0,2.41933215179903,117.140686977804,0,11.5902889132698,1.04128882414755,2.76599759251312,508
"9512","sample_0095","2019-04-08",15,1,6,95,15,"t9","Ble",FALSE,4,FALSE,4374.17950526345,5.00745491883985,3.03823107435227,248.572312712747,0,30.4948378203505,1.06519142954621,2.76599759251312,508
"9613","sample_0096","2019-04-08",15,1,6,96,16,"t9","Tet",TRUE,4,FALSE,7238.8170826005,0,490.561791431063,176.104875235604,0,244.240020254874,1.63600909372467,2.76599759251312,508
"9712","sample_0097","2019-04-08",15,1,7,97,1,"t9","Col",FALSE,4,TRUE,4197.00243171013,1.80043322924579,0,249.866374096267,0,31.6763721270431,1.01441042046026,2.01369897683671,508
"9812","sample_0098","2019-04-08",15,1,7,98,2,"t9","Tet",FALSE,4,TRUE,3940.65754936282,3.15075815118013,0,217.796157200326,0,59.6956142571806,1.02892703834598,2.01369897683671,508
"9912","sample_0099","2019-04-08",15,1,7,99,3,"t9","Ble",FALSE,4,TRUE,4093.37546383098,7.70810476270853,0,232.818521956846,0,34.151967817256,1.066143061997,2.01369897683671,508
"10012","sample_0100","2019-04-08",15,1,7,100,4,"t9","Ble",FALSE,4,TRUE,4358.48903790475,7.25799645539708,0,262.413143162574,1.35032492193434,31.0574732044898,1.05527503869283,2.01369897683671,508
"10112","sample_0101","2019-04-08",15,1,7,101,5,"t9","Ble",FALSE,4,TRUE,4599.75909159141,2.81317692069654,0,241.089262103694,2.02548738290151,50.8059751877796,1.02333404578864,2.01369897683671,508
"10212","sample_0102","2019-04-08",15,1,7,102,6,"t9","Col",FALSE,4,TRUE,5223.44476979773,5.40129968773736,0,286.606464680564,0,32.9141699721496,1.03767801990689,2.01369897683671,508
"10312","sample_0103","2019-04-08",15,1,7,103,7,"t9","Col",FALSE,4,TRUE,6063.09275953526,8.94590260781501,3.15075815118013,317.832728500295,1.68790615241793,36.4587728922272,1.07660949482865,2.01369897683671,508
"10412","sample_0104","2019-04-08",15,1,7,104,8,"t9","Col",FALSE,4,TRUE,4476.14882435086,4.38855599628661,1.12527076827862,234.675218724506,0,69.6542605564464,1.04715289399252,2.01369897683671,508
"10513","sample_0105","2019-04-08",15,1,7,105,9,"t9","Tet",TRUE,4,TRUE,1962.982707514,0,0,98.6862463780347,0,5.68261737980702,1,2.01369897683671,508
"10613","sample_0106","2019-04-08",15,1,7,106,10,"t9","Tet",TRUE,4,TRUE,10220.3989743832,2.58812276704082,797.141812248572,201.198413368217,0,249.416265788955,1.48220758546623,2.01369897683671,508
"10712","sample_0107","2019-04-08",15,1,7,107,11,"t9","Ble",FALSE,4,TRUE,3653.28114885644,0,0,217.458575969843,0.956480153036825,8.15821307001997,1,2.01369897683671,508
"10812","sample_0108","2019-04-08",15,1,7,108,12,"t9","Tet",FALSE,4,TRUE,3999.95437126058,1.57537907559006,0,207.556193208991,1.12527076827862,34.20823135567,1.01517939116816,2.01369897683671,508
"10913","sample_0109","2019-04-08",15,1,7,109,13,"t9","Ble",TRUE,4,TRUE,6047.45844840915,0,446.901285621853,11.2527076827862,0,649.168706219934,1.05032689912408,2.01369897683671,508
"11013","sample_0110","2019-04-08",15,1,7,110,14,"t9","Tet",TRUE,4,TRUE,8242.39759444116,0,1303.96376628126,1.12527076827862,0,96.0981236109939,1.0017259220837,2.01369897683671,508
"11112","sample_0111","2019-04-08",15,1,7,111,15,"t9","Tet",FALSE,4,TRUE,4263.91154291501,0,8.32700368526177,218.471319661294,1.63164261400399,25.262328747855,1.07611913778073,2.01369897683671,508
"11212","sample_0112","2019-04-08",15,1,7,112,16,"t9","Col",FALSE,4,TRUE,1718.95267898838,0,0,103.074802374321,0,8.49579430050356,1,2.01369897683671,508
"11313","sample_0113","2019-04-08",15,1,8,113,1,"t9","Ble",TRUE,4,TRUE,10718.1241430219,0,871.072101724478,28.5256139758629,0,865.164430191015,1.06542525118413,1.92132238863531,508
"11413","sample_0114","2019-04-08",15,1,8,114,2,"t9","Tet",TRUE,4,TRUE,8626.00081928714,0,1282.18977691507,15.0223647565195,0,133.344586041016,1.02342914162518,1.92132238863531,508
"11512","sample_0115","2019-04-08",15,1,8,115,3,"t9","Col",FALSE,4,TRUE,3749.52253221932,12.6592961431344,23.574422595437,198.779081216418,1.74416969083186,34.4895490477396,1.37291087893518,1.92132238863531,508
"11612","sample_0116","2019-04-08",15,1,8,116,4,"t9","Tet",FALSE,4,TRUE,3346.60364322165,0,6.18898922553239,175.317185697809,0,26.2188089008918,1.07051546069374,1.92132238863531,508
"11713","sample_0117","2019-04-08",15,1,8,117,5,"t9","Ble",TRUE,4,TRUE,12673.5735959265,16.3726896784539,1095.7324106113,87.4898022336625,0,614.285312403297,1.19070414449478,1.92132238863531,508
"11813","sample_0118","2019-04-08",15,1,8,118,6,"t9","Ble",TRUE,4,TRUE,8517.66920703294,1.63164261400399,922.384448757982,76.518412242946,0,190.564604607984,1.16858501944822,1.92132238863531,508
"11912","sample_0119","2019-04-08",15,1,8,119,7,"t9","Col",FALSE,4,TRUE,3666.50074198104,2.13801445972937,8.49579430050356,225.898106731932,0,43.4354516555546,1.09471639514955,1.92132238863531,508
"12012","sample_0120","2019-04-08",15,1,8,120,8,"t9","Tet",FALSE,4,TRUE,3787.5028641967,5.57009030297916,0,235.012799954989,0,55.5321124145498,1.04737582867287,1.92132238863531,508
"12112","sample_0121","2019-04-08",15,1,8,121,9,"t9","Col",FALSE,4,TRUE,3210.20639383352,2.02548738290151,24.3621121332321,178.805525079472,0,11.8716066053394,1.29276853533796,1.92132238863531,508
"12212","sample_0122","2019-04-08",15,1,8,122,10,"t9","Ble",FALSE,4,TRUE,3495.83571154809,0,0,186.344839226939,0,28.3005598222072,1,1.92132238863531,508
"12312","sample_0123","2019-04-08",15,1,8,123,11,"t9","Tet",FALSE,4,TRUE,3456.97975831434,2.08175092131544,10.9151264523026,167.665344473514,0,36.0086645849157,1.15596511202261,1.92132238863531,508
"12412","sample_0124","2019-04-08",15,1,8,124,12,"t9","Ble",FALSE,4,TRUE,2700.2786838383,0,10.1837004529215,152.755506793822,0,23.9120038259206,1.13274336283186,1.92132238863531,508
"12512","sample_0125","2019-04-08",15,1,8,125,13,"t9","Col",FALSE,4,TRUE,3050.30880103525,9.95864629926576,0,166.03370185951,0,20.2548738290151,1.11952932184404,1.92132238863531,508
"12612","sample_0126","2019-04-08",15,1,8,126,14,"t9","Tet",FALSE,4,TRUE,5065.90157904746,6.97667876332743,0,264.607421160717,2.08175092131544,74.1553436295609,1.05269566588512,1.92132238863531,508
"12712","sample_0127","2019-04-08",15,1,8,127,15,"t9","Col",FALSE,4,TRUE,2588.73992674487,4.21976538104481,2.25054153655723,137.170506653163,0,31.0012096660759,1.09523331018343,1.92132238863531,508
"12812","sample_0128","2019-04-08",15,1,8,128,16,"t9","Col",FALSE,4,TRUE,4380.48564219765,14.1784116803106,0,234.900272878161,0,55.363321799308,1.12028035233992,1.92132238863531,508
"12912","sample_0129","2019-04-08",16,1,9,129,1,"t9","Ble",FALSE,4,TRUE,2494.02932068529,4.95119138042592,0,160.519875094945,0,9.33974737671252,1.06163081432706,1.97546072670433,509
"13012","sample_0130","2019-04-08",16,1,9,130,2,"t9","Col",FALSE,4,TRUE,2764.63788611135,0,0,169.46577770276,0,8.3832672236757,1,1.97546072670433,509
"13112","sample_0131","2019-04-08",16,1,9,131,3,"t9","Ble",FALSE,4,TRUE,3662.21830928067,4.72613722677019,0,201.81731229077,0,29.313303513658,1.04681012535319,1.97546072670433,509
"13212","sample_0132","2019-04-08",16,1,9,132,4,"t9","Col",FALSE,4,TRUE,2999.91378193378,0,0,193.996680451234,0,4.83866430359805,1,1.97546072670433,509
"13312","sample_0133","2019-04-08",16,1,9,133,5,"t9","Tet",FALSE,4,TRUE,3781.93507772808,7.53931414746673,0,218.41505612288,0,33.9269136636003,1.06895441904363,1.97546072670433,509
"13412","sample_0134","2019-04-08",16,1,9,134,6,"t9","Col",FALSE,4,TRUE,4694.32826713928,0,7.37052353222494,258.305904858357,0,36.2337187385715,1.05702175008943,1.97546072670433,509
"13512","sample_0135","2019-04-08",16,1,9,135,7,"t9","Tet",FALSE,4,TRUE,5071.83542095817,0,0,251.441753171857,0.900216614622894,50.1870762652263,1,1.97546072670433,509
"13612","sample_0136","2019-04-08",16,1,9,136,8,"t9","Ble",FALSE,4,TRUE,3594.04256305173,14.3472022955524,0,218.41505612288,0,44.6732495006611,1.13081114445777,1.97546072670433,509
"13713","sample_0137","2019-04-08",16,1,9,137,9,"t9","Col",TRUE,4,TRUE,9487.74524661997,0,1506.79382226348,25.5999099783385,0,125.073845894168,1.03396950844693,1.97546072670433,509
"13813","sample_0138","2019-04-08",16,1,9,138,10,"t9","Col",TRUE,4,TRUE,7389.90230660253,0,731.819844149999,64.5342785607787,0,264.888738852786,1.17500567661756,1.97546072670433,509
"13912","sample_0139","2019-04-08",16,1,9,139,11,"t9","Tet",FALSE,4,TRUE,5931.88476201086,2.86944045911047,0,295.889948518862,0.731425999381101,32.8579064337356,1.0193934984502,1.97546072670433,509
"14012","sample_0140","2019-04-08",16,1,9,140,12,"t9","Tet",FALSE,4,TRUE,3787.09937126621,7.20173291698315,0,201.367203983459,0,7.08920584015529,1.07143698650163,1.97546072670433,509
"14113","sample_0141","2019-04-08",16,1,9,141,13,"t9","Tet",TRUE,4,TRUE,6249.79143430388,0,85.1829971586913,211.157059667483,0,348.38382985906,1.69389642493942,1.97546072670433,509
"14213","sample_0142","2019-04-08",16,1,9,142,14,"t9","Tet",TRUE,4,TRUE,5318.85836869497,8.49579430050356,18.3981770613554,312.31890173573,0,87.6585928489043,1.17469063043019,1.97546072670433,509
"14312","sample_0143","2019-04-08",16,1,9,143,15,"t9","Ble",FALSE,4,TRUE,4473.94001253552,2.53185922862689,0,241.483106872591,0.787689537795032,39.3282133513377,1.02096694026783,1.97546072670433,509
"14412","sample_0144","2019-04-08",16,1,9,144,16,"t9","Ble",FALSE,4,TRUE,5337.8121371255,0,0,329.648071567221,0,14.4597293723802,1,1.97546072670433,509
"14513","sample_0145","2019-04-08",16,1,10,145,1,"t9","Ble",TRUE,8,FALSE,10631.6851420373,0,399.808703969393,331.167187104397,0,428.503108560497,1.98251825294533,1.97335991552258,509
"14612","sample_0146","2019-04-08",16,1,10,146,2,"t9","Tet",FALSE,8,FALSE,4978.96757127184,11.3089712212001,0,282.274172222691,0,63.6340619461558,1.07999915908688,1.97335991552258,509
"14713","sample_0147","2019-04-08",16,1,10,147,3,"t9","Ble",TRUE,8,FALSE,7640.49637476018,2.47559569021296,47.8802711902552,381.860635215349,0,114.21498298028,1.26124699841883,1.97335991552258,509
"14812","sample_0148","2019-04-08",16,1,10,148,4,"t9","Ble",FALSE,8,FALSE,5509.62733039638,4.50108307311447,0,345.795707092019,0,43.4354516555546,1.02602878221742,1.97335991552258,509
"14912","sample_0149","2019-04-08",16,1,10,149,5,"t9","Col",FALSE,8,FALSE,4360.47946437111,5.23250907249557,0,261.850507778434,0.731425999381101,45.7422567305258,1.0399496685606,1.97335991552258,509
"15013","sample_0150","2019-04-08",16,1,10,150,6,"t9","Col",TRUE,8,FALSE,11606.6363745576,0,387.093144287844,390.356429515852,0,356.992151236391,1.9999647638902,1.97335991552258,509
"15112","sample_0151","2019-04-08",16,1,10,151,7,"t9","Ble",FALSE,8,FALSE,3834.28516566799,0,6.18898922553239,226.685796269727,0,31.1700002813177,1.0545634483991,1.97335991552258,509
"15213","sample_0152","2019-04-08",16,1,10,152,8,"t9","Tet",TRUE,8,FALSE,13223.0540124117,0,1175.51410808226,68.8103074802374,0,695.811179565083,1.11667292347994,1.97335991552258,509
"15313","sample_0153","2019-04-08",16,1,10,153,9,"t9","Col",TRUE,8,FALSE,9990.78029902945,7.53931414746673,513.348524488705,254.423720707795,0,382.535797676316,1.83088818176356,1.97335991552258,509
"15412","sample_0154","2019-04-08",16,1,10,154,10,"t9","Tet",FALSE,8,FALSE,5604.85166199117,2.30680507497117,7.14546937856922,272.315525923425,0,73.8740259374912,1.069812966629,1.97335991552258,509
"15513","sample_0155","2019-04-08",16,1,10,155,11,"t9","Tet",TRUE,8,FALSE,15325.5475204321,0,1127.2399921231,126.930542661828,0,828.424339606718,1.22238616144095,1.97335991552258,509
"15612","sample_0156","2019-04-08",16,1,10,156,12,"t9","Tet",FALSE,8,FALSE,2923.57458337412,0,0,163.445579092469,1.74416969083186,18.3981770613554,1,1.97335991552258,509
"15712","sample_0157","2019-04-08",16,1,10,157,13,"t9","Tet",FALSE,8,FALSE,6855.0786668242,0,0,372.239570146567,0,61.3835204095986,1,1.97335991552258,509
"15813","sample_0158","2019-04-08",16,1,10,158,14,"t9","Ble",TRUE,8,FALSE,9647.03967988297,0,478.183812979998,233.775002109883,0,391.312909668889,1.78915125067955,1.97335991552258,509
"15912","sample_0159","2019-04-08",16,1,10,159,15,"t9","Col",FALSE,8,FALSE,3922.09479469997,0,11.4777618364419,210.031788899204,0,19.3546572143922,1.10897004737458,1.97335991552258,509
"16013","sample_0160","2019-04-08",16,1,10,160,16,"t9","Col",TRUE,8,FALSE,15260.5019642051,0,1147.15728472164,43.154133963485,0,1298.39367597828,1.07513032741011,1.97335991552258,509
"16113","sample_0161","2019-04-08",16,1,11,161,1,"t9","Tet",TRUE,8,FALSE,15198.6677125383,0,955.636199960616,121.81056066616,0,1094.83219399668,1.25085507087943,2.00525529109726,509
"16212","sample_0162","2019-04-08",16,1,11,162,2,"t9","Ble",FALSE,8,FALSE,4582.86438502265,7.6518412242946,0,260.837764086983,2.30680507497117,53.8442062621318,1.05862082046239,2.00525529109726,509
"16313","sample_0163","2019-04-08",16,1,11,163,3,"t9","Col",TRUE,8,FALSE,11311.566570186,0,473.288885137986,372.014515992911,0,332.573775564745,1.97169818440708,2.00525529109726,509
"16412","sample_0164","2019-04-08",16,1,11,164,4,"t9","Col",FALSE,8,FALSE,4305.18429401075,0,7.42678707063887,195.853377218893,0,87.7711199257321,1.0757313788419,2.00525529109726,509
"16512","sample_0165","2019-04-08",16,1,11,165,5,"t9","Tet",FALSE,8,FALSE,2821.74461493797,0,0,192.139983683574,0,17.5542239851464,1,2.00525529109726,509
"16613","sample_0166","2019-04-08",16,1,11,166,6,"t9","Col",TRUE,8,FALSE,12108.5067051059,3.65712999690551,575.801052128168,252.567023940136,0,659.577460826511,1.751019019906,2.00525529109726,509
"16712","sample_0167","2019-04-08",16,1,11,167,7,"t9","Tet",FALSE,8,FALSE,4373.54722768166,3.93844768897516,0,263.538413930852,0,50.8622387261935,1.02988230992407,2.00525529109726,509
"16810","sample_0168","2019-04-08",16,1,11,168,8,"t9","Tet",TRUE,8,FALSE,14995.5235810617,0,804.849917011281,249.078684558472,0,864.770585422117,1.56484727822675,2.00525529109726,509
"1694","sample_0169","2019-04-08",16,1,11,169,9,"t9","Tet",TRUE,8,FALSE,13966.2734313444,3.99471122738909,969.083185641545,120.347708667398,0,742.622443525473,1.2537251332661,2.00525529109726,509
"1703","sample_0170","2019-04-08",16,1,11,170,10,"t9","Ble",FALSE,8,FALSE,6128.42117678566,8.3832672236757,6.58283399442991,361.043126002194,1.68790615241793,33.6455959715307,1.08367856779161,2.00525529109726,509
"1716","sample_0171","2019-04-08",16,1,11,171,11,"t9","Ble",TRUE,8,FALSE,8763.75205783892,7.4830506090528,332.855093256815,286.381410526908,0,246.321771176189,2.03656358912362,2.00525529109726,509
"1723","sample_0172","2019-04-08",16,1,11,172,12,"t9","Tet",FALSE,8,FALSE,3907.8706289701,0,0,221.790868427715,0,37.5840436605058,1,2.00525529109726,509
"1733","sample_0173","2019-04-08",16,1,11,173,13,"t9","Col",FALSE,8,FALSE,3515.17841388584,0,0,206.937294286438,0,20.4799279826708,1,2.00525529109726,509
"1744","sample_0174","2019-04-08",16,1,11,174,14,"t9","Ble",TRUE,8,FALSE,8205.10569627817,10.8025993754747,0,426.646411792838,0,62.2274734858075,1.05060714471862,2.00525529109726,509
"1753","sample_0175","2019-04-08",16,1,11,175,15,"t9","Ble",FALSE,8,FALSE,3862.47351456944,0,7.93315891636425,222.803612119166,0,43.3229245787268,1.07112195340045,2.00525529109726,509
"1764","sample_0176","2019-04-08",16,1,11,176,16,"t9","Col",TRUE,8,FALSE,10690.7199015163,0,630.432947928095,236.30686133851,0,427.659155484288,1.65731314296309,2.00525529109726,509
"1774","sample_0177","2019-04-08",17,1,12,177,1,"t9","Col",TRUE,8,FALSE,12532.5340979773,0,994.176723774158,220.159225813711,0,418.319408107576,1.42219338704067,1.98849663372209,510
"1783","sample_0178","2019-04-08",17,1,12,178,2,"t9","Col",FALSE,8,FALSE,2555.75541960784,3.43207584324978,0,153.374405716376,0,35.7273468928461,1.04473181984659,1.98849663372209,510
"1794","sample_0179","2019-04-08",17,1,12,179,3,"t9","Col",TRUE,8,FALSE,9536.57205092976,0,1025.90935943962,176.892564773399,0,108.869946830956,1.33489374503751,1.98849663372209,510
"1803","sample_0180","2019-04-08",17,1,12,180,4,"t9","Tet",FALSE,8,FALSE,5066.46938095479,11.3089712212001,0,280.24868483979,1.18153430669255,71.3984302472783,1.08057547692099,1.98849663372209,510
"1815","sample_0181","2019-04-08",17,1,12,181,5,"t9","Tet",FALSE,8,FALSE,3804.83850118435,14.4034658339663,1.91296030607365,204.574225673053,0,63.1276901004304,1.16002543201767,1.98849663372209,510
"1824","sample_0182","2019-04-08",17,1,12,182,6,"t9","Tet",TRUE,8,FALSE,6304.0425147101,0,529.15857878302,139.027203420823,0,123.048358511267,1.49153527776784,1.98849663372209,510
"1833","sample_0183","2019-04-08",17,1,12,183,7,"t9","Ble",FALSE,8,FALSE,5728.89038048781,6.97667876332743,0,297.240273440797,0.956480153036825,42.0288631952063,1.04691717756535,1.98849663372209,510
"1844","sample_0184","2019-04-08",17,1,12,184,8,"t9","Col",TRUE,8,FALSE,9555.41558675556,0,636.059301769488,217.346048893015,0,286.156356373252,1.61195967142421,1.98849663372209,510
"1854","sample_0185","2019-04-08",17,1,12,185,9,"t9","Ble",TRUE,8,FALSE,4089.74818717754,0,2.53185922862689,267.308071004585,0,31.3950544349734,1.01894168102757,1.98849663372209,510
"1863","sample_0186","2019-04-08",17,1,12,186,10,"t9","Col",FALSE,8,FALSE,3566.43033549948,0,0,230.230399189805,0.787689537795032,56.8261737980702,1,1.98849663372209,510
"1874","sample_0187","2019-04-08",17,1,12,187,11,"t9","Tet",TRUE,8,FALSE,10614.1893557937,1.40658846034827,181.05606661603,480.153036824486,0,215.433088586941,1.66733450096745,1.98849663372209,510
"1883","sample_0188","2019-04-08",17,1,12,188,12,"t9","Tet",FALSE,8,FALSE,5691.7232739528,5.79514445663488,0,293.414352828649,0.67516246096717,38.7093144287844,1.03948603501606,1.98849663372209,510
"1893","sample_0189","2019-04-08",17,1,12,189,13,"t9","Tet",FALSE,8,FALSE,6608.24914611078,8.04568599319211,0,305.7360677413,0.787689537795032,39.2156862745098,1.05259515570934,1.98849663372209,510
"1904","sample_0190","2019-04-08",17,1,12,190,14,"t9","Ble",TRUE,8,FALSE,7388.9622096717,3.71339353531944,1.51911553717613,471.657242523982,0,34.5458125861535,1.02223686718173,1.98849663372209,510
"1915","sample_0191","2019-04-08",17,1,12,191,15,"t9","Ble",FALSE,8,FALSE,6595.59943475399,0,0,404.366050580921,0,21.999043519847,1,1.98849663372209,510
"1924","sample_0192","2019-04-08",17,1,12,192,16,"t9","Ble",TRUE,8,FALSE,6804.33215130391,3.37581230483585,8.49579430050356,372.970996145948,0,77.1935747039131,1.06403355266297,1.98849663372209,510
"1934","sample_0193","2019-04-08",17,1,13,193,1,"t9","Ble",TRUE,8,TRUE,0,0,0,0,0,0,1,1.54915921559098,510
"1944","sample_0194","2019-04-08",17,1,13,194,2,"t9","Tet",TRUE,8,TRUE,2287.45549929952,0,245.365291023152,28.0755056685515,0,58.0077081047627,1.22588909865107,1.54915921559098,510
"1953","sample_0195","2019-04-08",17,1,13,195,3,"t9","Col",FALSE,8,TRUE,4524.30799345092,3.99471122738909,0,278.279460995302,0,46.0235744225954,1.02870415376323,1.54915921559098,510
"1963","sample_0196","2019-04-08",17,1,13,196,4,"t9","Ble",FALSE,8,TRUE,2453.69874638085,1.74416969083186,0,150.561228795679,0,20.8175092131544,1.02316579997841,1.54915921559098,510
"1974","sample_0197","2019-04-08",17,1,13,197,5,"t9","Col",TRUE,8,TRUE,0,0,0,0,0,0,1,1.54915921559098,510
"1984","sample_0198","2019-04-08",17,1,13,198,6,"t9","Tet",TRUE,8,TRUE,4801.90696990463,0,374.040003375812,54.519368723099,0,233.212366725743,1.28545170125135,1.54915921559098,510
"1993","sample_0199","2019-04-08",17,1,13,199,7,"t9","Tet",FALSE,8,TRUE,4840.80660020817,3.60086645849157,0,280.586266070273,2.1942779981433,67.6850367119588,1.02566250701277,1.54915921559098,510
"2003","sample_0200","2019-04-08",17,1,13,200,8,"t9","Col",FALSE,8,TRUE,5035.31307116775,0,0,287.394154218359,1.06900722986469,9.56480153036825,1,1.54915921559098,510
"2016","sample_0201","2019-04-08",17,1,13,201,9,"t9","Ble",TRUE,8,TRUE,0,0,0,0,0,0,1,1.54915921559098,510
"2024","sample_0202","2019-04-08",17,1,13,202,10,"t9","Tet",TRUE,8,TRUE,879.096703204209,0,0,47.205108729288,0,13.7283033729991,1,1.54915921559098,510
"2033","sample_0203","2019-04-08",17,1,13,203,11,"t9","Tet",FALSE,8,TRUE,4450.47918647425,0,0,261.79424424002,2.47559569021296,35.5022927391904,1,1.54915921559098,510
"2043","sample_0204","2019-04-08",17,1,13,204,12,"t9","Ble",FALSE,8,TRUE,5027.23073339522,3.26328522800799,0,291.726446676231,0,21.4364081357077,1.02236942851217,1.54915921559098,510
"2054","sample_0205","2019-04-08",17,1,13,205,13,"t9","Col",TRUE,8,TRUE,0,0,0,0,0,0,1,1.54915921559098,510
"2064","sample_0206","2019-04-08",17,1,13,206,14,"t9","Col",TRUE,8,TRUE,352.989758640673,0,0,23.0680507497117,0,4.10723830421695,1,1.54915921559098,510
"2073","sample_0207","2019-04-08",17,1,13,207,15,"t9","Col",FALSE,8,TRUE,3635.52538005458,11.421498298028,0,182.687709230034,1.29406138352041,23.7432132106788,1.12455166739763,1.54915921559098,510
